wohnflaeche_qm,qualitaet,baujahr,preis_usd
319.6,10,1931,2485000
199.7,8,1926,810000
116.7,7,2005,316750
206.2,8,1989,652500
264.8,7,1962,360000
65.0,5,1953,208000
343.7,10,1992,898000
130.1,7,1961,295000
290.8,7,1978,652500
201.6,8,1992,560000
94.8,7,1957,280000
163.5,7,1937,289950
172.8,7,1978,397500
105.9,7,1956,380000
155.1,7,1988,415900
158.9,7,1923,475000
46.5,5,1928,125000
136.6,7,1958,238000
127.3,7,1953,296000
322.4,7,1924,475000
153.3,7,1910,390000
109.6,6,1940,425000
288.9,7,1921,725000
193.2,8,1973,605000
148.6,7,1906,302000
221.1,9,1931,886000
151.4,7,1918,540000
177.4,7,1975,435000
291.7,7,1992,409000
116.1,7,1975,405000
184.9,8,2004,560200
196.0,8,1975,324000
231.3,9,1999,390000
74.3,6,1938,414000
219.3,7,1998,441500
164.4,7,1992,375000
251.8,9,1999,668500
180.2,7,1940,540000
320.5,10,1960,1035000
319.6,10,2014,1345000
223.9,7,1956,758000
212.7,9,1978,949880
95.7,7,1927,570000
212.7,9,1988,736000
138.4,7,1906,670000
220.2,9,1949,1130000
179.3,8,1914,650000
148.6,7,1918,690000
208.1,7,1988,610000
71.5,5,1924,413500
213.7,8,1968,765000
315.9,9,2001,828200
83.6,6,1918,205000
134.7,8,1995,465000
208.1,8,2005,556000
165.4,8,1994,540000
215.5,8,2004,423000
147.7,8,1963,375000
92.0,7,1936,173250
242.0,8,2003,599900
266.6,7,1976,646000
481.2,11,2001,1075000
202.5,7,1900,558000
79.0,7,1949,354000
376.3,11,1990,1195000
209.0,7,1909,670000
288.0,11,1978,1125000
162.3,6,1948,267500
223.9,8,2002,299800
192.3,7,1958,430000
172.8,7,1921,775000
88.3,7,1944,333000
98.5,6,1951,336000
81.8,7,1945,323000
236.9,9,2001,575000
144.0,8,2008,328000
147.7,7,1926,572500
153.3,7,1908,600000
225.8,8,2003,412000
168.2,7,1960,827500
268.5,8,1994,300000
118.9,7,1985,415000
316.8,8,1906,750000
206.2,8,1914,800000
98.5,8,1954,420000
104.1,7,1957,266000
249.0,8,2004,499000
164.4,7,1947,440000
274.1,7,1918,495000
117.1,7,1951,630000
132.9,7,1972,424000
253.6,9,1986,760000
303.8,9,1990,650000
159.8,7,1960,248500
118.0,7,1962,379600
302.9,8,1978,538000
190.5,8,1988,530000
190.5,8,1967,545000
332.6,10,1985,925000
182.1,9,1983,565000
78.0,6,1947,405100
120.8,8,1963,502000
117.1,7,2003,425000
153.3,7,1985,233500
158.9,7,1986,287000
109.6,7,1966,190000
258.3,8,1979,666000
88.3,6,1909,330000
336.3,10,1958,1490000
198.8,8,1987,393000
178.4,8,1998,353000
69.7,6,1916,260000
191.4,8,2001,680000
221.1,8,1963,921000
69.7,7,1949,319000
107.8,7,1983,280000
97.5,6,1942,220000
161.7,7,1977,219000
190.5,8,1988,528000
183.9,7,1949,405000
157.0,8,2014,372977
215.5,9,1910,934550
230.4,10,1940,1465000
212.7,9,1958,975000
295.4,10,1990,800866
322.4,9,1980,950000
143.1,7,1902,624000
260.1,9,1963,1850000
97.5,7,1953,310000
137.5,7,1968,315000
93.8,6,1942,675000
154.2,8,1965,490000
256.4,7,1958,600000
96.6,6,1949,154000
206.2,8,1964,480000
118.0,6,1954,196900
275.0,10,1989,735000
123.6,7,1986,205500
112.4,8,2014,357186
197.0,7,1998,275000
194.2,7,1948,248500
249.0,8,1990,350000
166.3,7,1987,390000
181.2,7,1956,390000
347.5,9,1979,660000
105.9,7,1950,310000
230.4,9,2000,717000
239.7,7,1964,260000
212.7,7,1960,745000
215.5,7,1975,470000
235.0,8,1997,429000
130.1,7,1969,220000
191.4,8,2007,497000
152.4,7,1909,716100
182.1,6,1979,371000
278.7,7,1961,379000
122.6,7,1954,937500
163.5,7,1906,720000
197.9,7,1924,616000
129.1,7,1988,259000
130.1,6,1904,538000
300.1,8,1966,605000
103.1,7,1967,369950
155.1,7,2002,310000
143.1,7,1960,227500
194.2,9,1973,274000
131.0,7,1987,410000
127.3,7,1964,354800
177.4,8,1954,650000
155.9,7,1994,353000
89.2,6,1977,224975
193.2,7,1951,600000
166.3,7,1976,437500
236.0,9,1999,567000
166.3,7,1963,225000
87.3,6,1941,255000
632.7,13,1922,2479000
83.6,6,1951,370000
176.5,8,1975,675000
133.8,7,1953,285000
192.3,7,1973,310000
208.1,7,1972,475000
308.4,7,2006,410000
181.2,8,1947,895000
115.2,6,1941,375000
170.0,7,2003,349000
161.7,8,1903,650500
131.0,7,1950,760000
190.5,7,1986,480000
299.1,10,1993,689000
182.1,6,1911,415000
99.4,7,1968,195000
262.0,7,1967,318000
377.2,9,1989,404000
74.3,6,1925,339950
117.1,7,1979,215000
224.8,8,1990,339900
75.3,7,1982,285000
148.6,7,1947,550000
125.4,7,1964,430000
90.1,6,1967,219000
165.4,7,1947,555000
125.4,7,1989,233000
170.9,8,1972,248000
236.9,8,1975,454000
157.9,8,1931,950000
225.8,8,1980,359000
254.6,7,1962,407500
144.9,7,1964,224000
96.6,7,1954,210000
169.1,7,1968,261000
170.3,9,1998,719000
200.7,8,1994,440000
195.1,9,1998,525000
127.3,7,1968,375000
131.4,8,1986,428000
382.3,9,2014,988830
144.0,7,1949,199950
195.1,8,1929,840000
107.8,7,1992,285000
334.2,7,2006,330000
114.3,7,1960,147500
203.5,8,1978,320000
96.6,7,1967,382500
435.7,9,1926,2048000
210.9,8,1974,596000
181.2,8,1979,220000
174.7,8,1993,325000
264.8,9,2001,679950
107.8,7,1947,175000
127.3,7,1966,268000
302.9,10,1997,715000
294.5,8,1969,600000
36.2,4,1953,228000
320.5,11,1992,950000
138.4,8,1983,475000
135.6,7,1963,700000
120.8,7,1962,275000
120.8,7,1962,369500
143.1,7,1978,215000
197.9,8,1964,593450
125.4,8,2008,498800
227.6,8,1951,849000
180.2,9,1925,1151250
268.5,9,2003,825000
156.1,8,1989,265000
182.1,8,1985,285000
147.7,7,1979,240000
129.1,7,1958,261000
226.7,8,1978,330000
171.9,7,1978,250000
260.1,8,1993,350000
351.2,10,1986,930000
177.4,7,1980,275000
228.5,7,1969,325000
75.3,7,1936,255000
176.5,7,1943,562200
324.2,10,1980,952000
204.4,8,1988,365000
110.6,7,1969,332900
189.5,8,1983,721000
223.0,8,1999,487275
155.1,7,1995,310000
92.0,6,1908,245000
271.3,7,1964,325000
170.9,8,1971,550000
84.5,7,1906,350000
274.1,8,2006,599000
115.2,7,1955,259950
183.9,7,1996,240000
111.5,7,1969,186000
118.9,7,1982,395000
292.6,9,2004,475000
325.2,10,1996,815000
156.1,7,1951,572000
126.3,7,1986,419500
196.0,8,1980,298700
189.0,7,1947,549000
176.5,7,1960,278000
221.1,6,1926,455000
376.3,9,1988,925000
104.1,8,1999,465000
264.8,8,1999,620000
219.3,8,1963,499900
236.0,8,1962,620000
107.8,7,1941,450000
251.8,10,2007,690000
289.9,9,1969,1895000
289.9,9,1969,1940000
173.7,7,1951,832500
93.8,7,1955,245000
276.9,11,1990,820000
224.8,8,2005,369000
355.8,9,2014,1050000
282.4,10,1993,653000
135.6,7,1980,220650
180.2,8,2007,300000
351.2,10,2001,970000
181.2,7,2004,360000
227.6,9,2000,672500
160.7,5,1953,268000
157.0,8,1929,440000
236.9,10,1981,1400000
212.7,9,1986,590000
251.8,7,1962,359000
174.7,7,1978,266500
272.2,8,2014,635000
288.9,9,2001,559000
323.3,10,1989,895000
103.1,7,1961,625000
226.7,7,1957,650000
211.8,7,1957,312500
83.6,6,1944,225000
183.9,7,1968,425000
312.2,7,1988,329999
217.4,8,1973,572000
288.9,8,2002,386500
91.0,6,1904,452000
137.5,7,1943,278000
167.2,8,1976,474900
197.9,8,1946,450000
118.0,7,1900,611000
106.8,7,2004,214100
170.9,8,2012,317000
295.4,9,1979,1000000
140.3,7,1946,1000000
285.2,8,2005,525000
167.2,8,1983,436000
143.1,8,1983,450000
216.5,8,1980,588500
130.1,7,1953,340000
264.4,8,2000,482000
541.6,11,2005,1575000
314.0,8,1965,749000
133.8,8,1968,330000
161.7,8,2008,568000
136.6,7,1957,239000
261.1,8,2003,528000
194.2,7,1994,385000
381.8,10,1979,825000
300.1,9,2002,815000
241.6,9,1995,625000
192.3,8,1955,690000
154.2,7,1957,210000
147.7,7,1924,599000
172.8,8,1951,860000
131.9,6,1954,147200
115.2,6,1910,476900
232.3,8,1978,450000
245.3,8,1999,570000
133.8,7,1910,567500
281.5,9,1976,790000
169.1,7,1952,875000
206.2,9,1980,490000
225.8,7,1978,335000
155.1,8,1962,550000
109.6,7,1981,385000
150.5,7,1976,395000
95.7,8,1928,650000
269.4,9,2007,637000
317.7,9,1963,692500
158.9,8,1964,322400
146.8,6,1957,233500
114.3,7,1984,400000
204.4,7,1916,547000
238.8,8,1950,519000
308.4,10,1977,1025000
101.3,7,1955,365000
275.9,8,1978,699000
183.0,8,1968,525000
299.1,9,1990,430000
148.6,7,1966,325000
62.2,6,1942,279000
219.3,7,1911,805000
199.7,7,1949,419950
57.6,6,1927,425000
160.7,7,1949,446000
232.3,7,1963,455000
92.0,6,1943,226550
131.9,8,1904,764000
201.6,8,1978,439950
174.7,8,1952,453000
120.8,7,1971,219950
219.3,7,1926,702500
165.4,8,1956,285000
200.7,8,2005,798750
88.3,7,1948,320000
156.1,8,1985,425000
212.7,9,2004,540000
384.6,11,2005,1060000
364.2,8,2013,1165000
139.4,7,1951,576000
159.8,7,1977,525000
245.4,7,1998,324950
458.0,9,1981,600000
228.5,8,2001,464000
185.3,8,1981,266000
279.6,10,1998,775000
118.0,7,1952,415000
286.1,9,2003,550000
155.1,7,1990,235000
136.6,7,1987,280000
160.7,7,1976,459000
99.4,7,1969,195000
154.2,7,1959,235000
223.9,8,1965,711800
96.6,7,2007,440000
90.1,7,1916,515000
270.3,8,1939,1200000
217.4,8,1965,560000
174.7,7,1985,340000
103.1,6,1912,600000
259.2,9,1997,764000
147.7,8,2001,337000
529.5,10,1977,1385000
111.5,6,1919,249000
297.3,8,1978,350000
140.3,7,1993,269950
174.7,7,1978,735000
285.2,8,1940,1295000
196.0,8,1974,475000
218.3,9,1989,339000
303.8,8,1997,600000
206.2,7,1918,397500
556.5,11,2004,1525000
163.5,7,1985,460000
204.4,7,1951,370000
144.0,6,1957,250000
471.0,11,2000,1100000
96.6,8,2008,430000
237.8,8,1927,1085000
171.9,8,1952,670000
194.2,7,1954,461550
186.7,8,2014,479990
233.9,8,2005,643000
261.1,8,1988,607000
241.5,9,1984,625000
191.4,8,1953,731100
271.3,8,1999,859000
197.9,8,1986,435000
212.7,8,1948,465000
114.3,7,1927,740000
187.7,9,1961,740000
132.9,7,1980,250000
210.9,7,2009,656000
177.4,8,1992,300000
165.4,7,1954,643000
249.9,7,2007,311000
123.6,7,1975,360000
284.3,8,1968,475000
163.5,8,2008,469950
145.9,7,1960,240000
89.2,6,1936,232000
156.1,7,1991,350000
133.8,7,1928,803000
182.1,8,1980,355000
166.3,7,1909,475000
237.8,9,1988,823000
93.8,7,1918,395000
237.8,7,1963,499000
111.5,7,1904,420000
363.3,10,1999,961500
210.0,9,1967,833000
196.0,8,1978,479000
310.3,10,1996,1150000
130.1,6,1944,267000
163.5,7,1988,555000
186.7,8,1987,490000
213.7,8,1915,619000
233.2,7,1963,569950
124.5,7,1905,549000
144.9,7,1962,422500
311.2,7,1980,400000
344.7,9,1999,692500
225.8,8,2002,310000
225.8,8,1977,499900
195.1,8,1983,492000
174.7,9,1987,460000
151.4,8,1919,800000
152.4,7,1925,832600
214.6,8,1989,470000
179.3,8,2003,542000
441.3,10,2005,1309500
213.7,7,1959,308130
97.5,7,2005,310000
139.4,6,1947,235000
106.8,6,1958,215000
178.4,7,1959,210000
340.0,10,1990,730000
159.8,7,1981,245000
195.1,8,1948,540000
223.0,8,2001,299000
236.0,10,1991,510000
193.2,7,1966,198000
315.9,10,1999,950000
204.4,8,1978,300000
198.8,7,1962,528000
357.7,9,2002,507000
396.7,9,2001,770000
124.5,7,1975,255000
102.2,8,1978,220000
266.6,9,2005,690700
122.6,7,1953,447000
199.7,7,1952,755000
229.5,7,1940,700000
177.4,7,1980,250000
197.9,7,2003,320000
208.1,9,1989,565000
167.2,7,1939,754300
200.7,8,1949,650000
291.7,8,2003,529888
178.4,8,2000,432000
97.5,7,1955,235000
343.3,9,2014,994900
363.3,9,2000,489000
279.6,8,2010,800000
127.3,7,1972,370000
193.2,8,1979,436000
209.0,7,2006,395000
197.0,7,1942,377691
206.2,7,2003,370000
133.8,8,1987,515000
84.5,7,1969,169000
118.0,7,1921,475000
230.4,9,1999,420000
244.3,9,1900,1297000
223.9,9,1985,822000
272.2,9,1964,1500000
145.9,8,1988,485000
176.5,7,1956,270000
240.6,8,1978,300000
354.0,9,2007,878000
212.7,9,2001,590000
113.3,8,1946,611900
102.2,7,1968,240000
261.1,8,2003,395000
82.7,6,1957,169000
118.9,7,1963,200500
215.5,8,1990,308000
159.8,8,1983,290256
142.1,7,1967,279950
146.8,7,1979,195000
126.3,6,1945,630000
249.0,8,1902,1160000
152.4,8,1994,478000
234.1,8,1944,835000
130.1,9,2005,639000
213.7,9,1984,623000
176.5,7,1959,220000
185.8,8,1978,526000
83.6,6,1948,243500
276.9,9,2000,750000
171.9,7,1963,329000
145.9,7,1920,525000
62.2,6,1948,190000
247.1,7,1955,772650
196.0,8,1989,355000
183.0,8,1980,650000
112.4,7,1910,678500
248.1,9,1996,669950
278.7,10,1983,850000
204.4,8,2002,572000
143.1,8,1984,492450
193.2,8,1960,813000
165.4,8,1967,710000
182.1,8,1911,792500
157.0,7,1961,285900
193.2,7,1981,389000
192.3,8,1966,675000
70.6,4,1931,352000
373.5,11,2000,1050000
336.3,8,1965,768500
216.5,7,1961,500000
135.6,7,1956,685000
209.0,8,1951,648475
264.8,7,1994,655000
245.3,8,1925,895000
121.7,7,1962,195000
252.7,9,1989,368000
318.7,11,2001,997000
184.9,7,1977,335000
108.7,7,1984,250000
129.1,8,1985,278500
143.1,7,1973,260000
70.6,6,1920,162500
118.9,6,1950,239000
277.8,8,2004,600000
164.4,7,1998,350000
355.8,10,2005,852500
266.6,9,2008,485000
141.2,6,1953,299000
61.3,5,1952,227450
167.2,7,1942,383000
331.7,9,1998,835000
283.4,8,1931,760000
76.2,7,1924,532500
335.4,8,1998,635000
138.4,7,1912,438500
144.9,7,1936,545500
154.2,7,1956,675000
109.6,6,1928,450000
89.2,5,1900,199999
151.4,7,1988,375000
210.0,8,1982,600000
141.2,7,1959,292600
283.4,8,1956,1038000
92.9,8,1945,610000
246.2,8,1993,397450
162.6,8,1963,382000
164.4,8,1966,370000
164.4,8,1966,520000
71.5,6,1948,260000
313.1,8,2014,890000
197.9,7,1946,344000
97.5,7,1958,205000
260.4,8,1963,379000
193.2,8,1982,424240
193.2,8,1982,589950
197.0,7,1951,582000
236.9,9,1989,349000
119.8,7,1966,658000
166.3,7,1915,294000
252.7,8,1993,690000
96.6,7,1912,600000
78.0,6,1969,199990
153.3,7,1959,220000
193.2,8,1976,440000
143.1,8,2014,439990
360.5,10,2006,815000
172.8,8,1995,535000
118.9,7,1975,215000
297.3,8,1965,605000
204.4,8,1990,349900
145.9,7,1940,495000
192.7,8,1997,515100
227.6,9,1994,620000
234.1,9,1980,657500
203.5,7,1963,250000
203.5,7,1963,385000
215.5,7,1976,307000
127.3,7,1994,288000
160.7,6,1944,226450
152.4,7,1967,390000
120.8,6,1971,350000
144.9,7,1969,368000
104.1,6,1921,469000
248.1,9,1985,865000
354.0,8,1967,515000
133.8,7,1979,410000
111.5,5,1968,210000
141.2,7,1969,460000
232.3,8,1979,241500
186.7,8,1975,322200
112.4,7,1943,279000
102.2,6,1943,303000
97.5,6,1950,420000
197.0,7,1961,249000
115.2,6,1952,294950
321.4,10,2004,1315000
118.0,7,1953,335000
276.9,10,1935,1155000
116.1,7,1926,520000
161.7,8,1965,560000
160.7,7,1959,243400
115.2,7,1988,405000
155.1,7,1930,495000
198.8,8,1992,350000
235.0,7,1992,368500
89.2,6,1948,99000
383.7,11,2001,1070000
158.9,8,1983,430000
138.4,7,1963,412500
441.3,11,1988,1122500
315.9,11,1988,915000
205.3,8,1994,535000
153.3,8,1979,390000
117.1,7,1944,499000
182.1,7,1963,375000
167.2,8,1995,349000
180.2,7,1964,635000
262.0,9,2001,682000
262.0,8,1966,321027
66.9,5,1915,150000
152.4,7,1969,410000
144.9,7,1923,449950
144.9,6,1913,194990
177.4,7,1956,475000
145.9,7,1908,530000
189.3,8,2011,319950
159.8,7,1978,210000
155.1,7,1925,485000
262.9,9,1998,774000
157.0,7,1958,478000
150.5,7,1924,385000
219.3,9,1989,595000
137.5,7,1960,285000
250.8,9,2004,723000
165.4,7,1960,279000
132.9,6,1958,195000
200.7,8,1925,625000
167.2,8,1979,270000
179.3,8,2006,559000
182.1,8,1976,474000
178.4,8,1992,303500
136.6,6,1949,350000
276.9,7,1940,367500
276.9,7,1940,595000
219.3,8,1981,589000
166.3,7,1974,585000
197.9,8,1976,482975
188.6,8,2003,365500
166.3,8,1972,570000
210.0,8,1990,335000
218.3,7,1914,767500
157.0,8,2014,386591
122.6,7,1913,279000
249.9,9,1998,620000
261.1,7,1958,407000
211.8,8,1994,364250
266.6,8,1979,399000
281.5,10,1992,766950
273.1,9,2004,710000
110.6,6,1929,320000
167.2,7,2001,300000
146.8,8,1993,263000
160.7,8,1996,445000
177.4,7,1957,554000
92.9,6,1906,335000
234.1,7,1987,307000
131.9,7,1947,404000
286.1,9,2003,775000
98.5,7,1956,220000
200.7,8,1983,518000
377.2,10,2005,1600000
180.2,7,1979,315000
209.0,8,1991,572650
150.5,6,1921,350000
85.5,6,1900,285000
127.3,7,1995,231000
85.5,6,1969,179000
126.3,7,1963,244000
151.4,7,1943,185850
335.4,8,1970,610000
279.6,9,2005,419000
215.5,8,1957,779000
305.7,7,2004,695000
189.5,8,1998,319900
178.4,8,1978,329000
197.0,8,1988,475226
201.6,9,2003,638000
123.6,7,1984,440000
146.8,6,1942,214000
332.6,10,1989,600000
239.7,9,1905,935000
179.3,8,1941,630000
197.0,7,2004,575000
184.9,8,1987,345000
121.7,7,1967,323000
248.1,10,1988,425000
177.4,7,1972,411000
142.1,6,1976,299800
271.3,9,1908,823000
93.8,7,1955,200000
227.6,9,1987,760000
169.1,7,1999,359950
194.2,7,1983,375000
204.4,7,1973,295000
209.0,8,1986,250000
134.7,8,2000,497000
211.8,8,1987,520000
252.7,8,1999,365000
209.0,8,1976,459900
101.3,7,1940,158000
183.0,7,1967,294700
258.3,7,1985,439950
212.7,8,1960,899000
216.5,7,1983,535000
377.2,10,2007,530000
136.6,8,1967,215000
150.5,6,1926,290000
299.1,9,2006,798000
303.8,9,1993,785000
200.7,8,1971,433000
106.8,7,1922,425000
208.1,8,1962,654000
118.9,6,1983,215000
78.0,6,1970,232000
156.1,8,1959,675000
216.5,7,1972,665000
281.5,10,1998,835000
267.6,7,1980,525000
270.3,7,1939,780000
287.1,10,1988,844000
252.7,8,1985,680000
121.7,7,1965,290000
166.3,8,1959,560000
262.9,9,1989,605500
292.6,9,2005,762500
365.1,9,2014,1740000
263.8,8,1961,665000
230.4,7,1919,540000
179.3,7,1961,375000
117.1,6,1944,342000
62.2,6,1968,340000
365.1,10,1974,1250000
293.6,10,1999,693000
164.4,8,1962,638500
208.1,8,1963,805000
92.0,7,1960,250000
146.8,7,1998,325000
144.9,7,1994,270000
245.3,8,1922,880000
197.0,6,1924,300000
111.5,6,1948,290000
468.2,10,1976,2850000
135.6,5,1942,259950
454.3,13,2004,1780000
146.8,7,1954,299950
195.1,8,1977,483000
191.4,8,1966,890000
157.0,8,1928,719000
313.1,8,1977,785000
216.5,9,2006,660000
169.1,7,1980,264000
175.6,8,1968,575000
354.9,10,1994,1215000
257.3,9,1991,475000
280.6,10,1990,845800
108.7,7,1962,352500
118.0,7,1955,347000
181.2,8,1992,560000
207.2,7,1977,323000
206.2,7,1922,595000
191.4,7,1977,257500
102.2,7,1917,450000
105.9,7,1970,410000
183.9,9,1952,810000
230.4,7,2004,372500
97.5,7,1951,325000
117.1,6,1947,280000
156.1,6,1948,258000
126.3,7,1949,329950
227.6,9,1980,836000
210.0,8,1999,365000
98.5,5,1908,111300
345.6,10,1984,864000
149.6,7,1962,725000
311.2,8,1990,550000
73.4,7,1951,130000
154.2,7,1940,765000
131.9,7,1963,255000
190.5,8,1977,439500
116.1,7,1987,268000
157.9,7,1953,985000
247.1,10,1994,751305
125.4,6,1914,280000
168.2,7,1967,304000
205.3,8,1988,200000
197.0,7,1973,325000
229.5,8,1988,736000
250.8,9,1998,426500
163.5,7,1930,640000
179.3,6,1941,230000
156.1,6,1911,366350
129.1,6,1946,365000
208.1,8,1979,482000
183.9,7,1962,345000
170.0,8,1903,682000
91.0,6,1942,657500
329.8,8,1925,895000
154.2,7,1918,425000
231.3,8,1976,532500
216.4,9,1995,540000
166.3,8,1984,578000
262.9,8,1915,1086000
107.8,7,1968,322500
92.9,7,1955,140000
236.0,8,1976,485000
162.6,8,1978,575000
268.5,8,2000,421000
173.7,7,1954,355000
204.4,8,1986,515000
120.8,7,1952,309000
316.8,10,1974,815000
107.8,7,1953,285000
195.1,8,1916,700000
138.4,7,1994,289000
304.7,7,1979,458000
134.7,8,1978,230000
179.3,7,1961,432500
154.2,7,1978,288000
117.1,7,1968,354000
108.7,6,1980,119500
311.2,9,1979,805000
131.9,7,2004,435000
201.6,7,1978,260000
167.2,6,1950,377000
185.8,8,1990,602000
154.2,7,1941,530000
143.1,7,1946,525000
107.8,7,2006,250000
157.9,7,1907,681000
146.8,8,1970,625000
193.2,8,2010,448500
95.7,6,1947,260000
164.4,7,1963,538000
143.1,7,1961,385500
246.2,9,2000,428400
249.9,8,1998,346290
205.3,9,1999,587000
222.0,7,2003,355000
239.7,8,1964,650000
200.7,7,2003,340000
207.2,8,1969,565000
185.8,7,1925,630000
118.9,6,1916,227000
261.1,8,1978,600000
156.1,8,1974,540400
199.7,8,1995,569000
262.0,9,2004,735000
162.6,7,1987,434000
98.5,7,1914,578888
225.8,7,1967,465425
247.1,8,1986,280500
155.1,9,2007,539950
128.2,7,1968,406430
386.5,11,1991,1150000
166.3,8,1992,250000
180.2,7,1989,266000
129.1,7,1996,258000
204.4,8,1961,472000
117.4,8,2003,530000
101.7,7,1901,302282
79.0,6,1916,370000
163.5,7,1948,625000
64.1,5,1917,142500
130.1,7,1961,334000
168.2,7,1998,362000
121.7,7,1942,181000
130.1,7,1968,241500
218.3,7,1964,245000
106.8,7,1968,227500
158.9,7,1961,158550
154.2,7,1968,450000
181.2,7,1967,485000
165.4,7,1967,353000
227.6,8,2004,500000
191.4,7,1927,360000
143.1,7,1966,357500
153.3,7,1998,272000
107.8,7,1960,422000
133.8,7,1985,365000
199.7,8,1966,450000
98.5,6,1950,275053
243.4,9,1949,1880000
151.4,7,1955,725000
170.9,7,1985,235000
76.2,5,1949,510000
76.2,5,1949,489950
186.7,8,1998,463000
184.9,8,1991,536000
277.8,8,2003,375000
236.0,9,1999,630000
152.4,7,1963,362000
232.3,9,1979,350000
373.5,11,2001,1691000
139.4,6,1943,255000
148.1,7,1975,269000
197.9,7,1930,370000
105.0,7,1961,270000
157.0,7,1997,265000
133.8,7,1946,487000
303.8,10,2001,835000
404.1,9,2006,850000
149.6,7,1982,575000
88.3,7,1968,335000
93.8,6,1948,318000
131.9,7,1980,510000
111.5,7,1965,242500
187.7,7,1963,750000
314.9,7,2003,439900
157.9,8,1914,710000
316.8,9,1912,2400000
188.6,8,1976,435000
265.7,7,1946,874000
157.0,7,1984,385000
70.6,5,1930,110000
165.4,7,1976,477000
144.0,8,1918,500000
380.0,10,2005,885000
81.8,7,1955,235000
122.6,7,1995,210000
88.3,6,1910,320000
129.1,7,1985,406000
176.5,8,1963,350000
129.3,7,1978,350000
310.3,10,1999,720000
255.5,9,1981,604700
130.1,5,1920,343000
206.2,8,1982,558000
112.4,7,1922,364000
222.0,7,1959,420000
173.7,7,1960,450000
87.3,7,1925,392000
104.1,5,1939,100000
116.1,8,2005,480000
98.5,7,1955,212000
223.9,7,1978,560000
264.2,8,2013,359950
204.4,7,1979,535000
321.4,10,2012,980000
146.8,8,1921,720000
141.2,7,1951,619950
210.0,9,1994,489000
167.2,7,1923,415000
246.2,10,1987,672500
92.9,7,1985,352500
213.7,6,1962,258750
100.3,6,1916,350000
83.8,7,1965,152000
67.8,7,1946,378500
241.5,8,1965,1017000
145.9,7,1956,419000
267.2,9,1973,895000
212.7,8,1976,668500
136.6,8,2005,487000
243.4,8,1992,538000
249.0,8,1963,898000
187.7,8,1995,315000
195.1,7,1945,800000
140.3,8,1962,516130
264.8,10,1978,1600000
397.6,11,1999,1200000
300.8,8,1979,355425
254.6,10,1913,1157400
187.7,7,1954,689000
141.2,7,2000,500000
358.6,8,1955,430000
148.6,7,1979,299500
194.2,8,1989,349950
373.5,9,2010,1419000
270.3,9,1988,998000
83.6,7,1970,329000
159.8,8,1981,575000
281.5,8,1961,529900
281.5,9,2003,1470000
203.5,7,1962,725000
156.1,8,1987,286000
112.4,7,1954,335000
104.1,7,1955,395300
295.4,8,2004,510000
85.5,7,1970,203000
65.0,6,1953,248000
236.0,8,1991,265000
195.1,8,1912,1000000
143.1,7,1949,1000000
131.9,7,1990,241400
134.7,7,1966,309950
144.0,6,1945,294010
178.4,8,1984,345000
178.4,8,1984,625000
233.2,8,2002,660000
154.2,8,2003,559000
370.7,9,2004,866000
218.3,8,1939,770000
125.4,7,1968,259950
276.9,7,1968,352000
593.7,10,1940,2466350
147.7,7,1966,395000
130.1,6,1942,276500
174.7,8,1987,530000
325.2,10,1987,798000
127.3,8,1986,380000
261.1,8,2001,350000
206.2,8,1990,325000
196.0,8,1989,336000
159.8,7,1974,286900
165.4,8,1976,472000
131.0,7,1985,263000
196.0,7,1965,565000
250.8,10,1992,765000
242.5,8,1963,1517000
154.2,7,1981,405000
424.6,11,2002,1098000
349.3,10,1979,555000
149.6,8,2006,305000
161.7,7,1992,289950
327.9,7,1999,487500
78.0,6,1959,96500
78.0,6,1959,185000
