wohnflaeche_qm,preis_usd
220.2,366000
195.1,303000
136.6,432000
120.8,300000
317.7,908800
110.6,500000
193.2,254000
202.5,470000
135.6,480000
142.1,536000
440.4,1349000
183.9,550000
158.9,260000
107.8,284900
204.4,740000
108.7,425000
104.1,230000
158.9,675000
153.3,267500
263.8,814000
307.5,1250000
172.8,460000
209.0,445000
268.5,715000
197.0,425000
197.9,370000
108.7,302000
197.0,453000
118.9,290000
294.5,1035000
210.0,925000
272.2,600000
98.5,354000
161.7,204950
277.8,675000
327.9,995000
275.0,800000
153.3,472500
252.7,549950
140.8,575575
407.5,545000
239.7,340000
89.2,225000
135.6,299950
356.7,829900
194.2,340000
229.5,515000
194.2,601000
192.3,470000
153.3,371500
174.7,550000
191.4,242550
131.0,367500
257.3,359000
129.1,204900
505.4,850000
118.9,187000
159.8,326000
159.8,340000
282.4,330000
351.2,782000
248.1,612000
125.4,400000
324.2,941500
80.8,313000
223.9,735000
152.4,471000
143.1,350000
220.2,530000
170.0,415000
216.5,639500
208.1,580379
157.9,378000
162.6,265000
102.2,212000
215.5,400000
236.0,750000
287.1,384900
71.5,176000
220.2,350000
111.5,168000
204.4,358000
247.1,580000
148.6,442500
123.6,515000
319.6,554000
233.2,659000
199.7,414999
109.6,275000
63.2,193000
263.8,525000
169.1,424000
99.4,455000
116.1,463000
203.5,1100000
278.7,523000
210.9,615000
418.1,1515000
315.9,870000
262.9,710000
89.2,215000
142.1,590000
232.3,323000
144.9,279000
192.3,535100
251.8,830000
292.6,815000
174.7,535900
116.1,230000
212.7,325500
184.9,359000
195.1,505000
87.3,253905
152.4,369950
172.8,350000
195.1,650000
139.4,295000
156.1,620000
362.3,1998000
130.1,246000
241.5,430000
133.8,509990
173.7,490000
275.0,385000
226.7,769000
104.2,185000
98.5,303500
199.7,468000
288.0,449950
81.8,235000
231.3,520000
100.3,203000
235.0,657000
111.5,275000
264.8,540000
274.1,455000
107.8,458500
317.7,549900
208.1,750000
134.7,235000
169.1,286000
436.6,2650000
225.8,602000
182.1,640000
133.8,267000
253.6,712000
84.5,244500
84.5,301000
225.8,990000
311.2,739999
215.5,480000
117.1,305000
183.9,703300
146.8,265000
251.8,600000
130.1,253000
223.9,617950
166.3,385000
152.4,319000
155.1,696000
90.1,345000
149.6,380000
191.4,647500
331.7,725000
130.1,269950
322.4,875000
112.4,299950
365.1,1875000
92.0,430000
204.4,495000
140.3,275000
150.5,333000
146.8,247000
117.1,204555
203.5,432000
114.3,175000
188.6,556300
72.5,286000
103.1,320000
259.2,815000
154.2,385000
316.8,1039000
222.0,350000
171.9,277000
232.3,415000
92.9,295000
227.6,969000
133.8,339888
154.2,269950
233.2,1185000
287.1,780000
79.9,198000
113.3,350000
93.8,350000
222.0,319000
310.3,311000
336.3,394000
390.2,1335000
355.9,2700000
183.9,396000
166.3,809000
146.8,480000
228.5,535000
196.0,425000
136.6,408000
326.1,1255000
48.3,310000
181.2,292000
71.5,217000
209.0,398500
375.3,2250000
219.3,700000
216.5,585000
159.8,399950
176.5,235000
96.6,212000
192.3,310000
192.3,539000
144.0,390000
187.7,560000
308.4,800000
383.7,1900000
188.6,472000
164.4,502550
309.4,830000
210.0,224950
181.2,375000
272.2,645000
182.1,599000
276.9,515000
72.5,135000
153.3,485000
374.4,890000
93.8,215000
110.6,299500
97.5,800000
144.9,275000
138.4,256400
71.5,310000
57.6,385000
111.5,203000
197.0,285000
216.5,473975
185.8,320000
262.0,599000
189.5,580000
157.9,269500
76.2,274000
122.2,347000
129.1,270000
175.6,1430000
135.6,220000
137.5,243000
170.9,457500
174.7,340000
177.4,657500
206.2,332500
131.0,340000
314.0,350000
181.2,428000
223.0,515055
144.9,450000
96.6,190000
287.1,1000000
171.9,299000
111.5,508000
203.5,294000
128.2,320000
344.7,641000
215.5,675000
103.1,255000
170.0,286651
228.5,607500
118.0,765000
157.9,334950
105.0,426000
152.4,775000
96.6,343000
215.5,470101
111.5,195000
159.8,772500
216.5,450000
409.7,1437500
153.3,525000
127.3,280000
164.4,270000
131.0,406100
158.9,332544
73.4,110000
257.3,685000
117.1,461000
213.7,615000
99.4,550000
357.7,1060000
215.5,685000
266.6,1555000
170.0,312000
184.9,507500
103.1,217000
170.0,439000
334.5,620000
298.2,915000
138.4,425000
92.0,435000
152.9,305000
66.9,276000
214.6,327500
248.1,810000
284.3,715000
128.2,272000
65.0,266000
158.9,543000
134.7,400000
191.4,509500
221.1,495000
256.4,424950
87.3,230000
163.5,235000
126.3,763000
186.7,350000
200.7,900000
86.4,250000
94.8,225000
126.3,255000
159.8,161700
166.3,336000
106.8,410500
251.8,502700
223.0,505000
154.2,250000
154.2,570000
212.7,349900
266.6,465000
393.9,625000
167.2,655000
275.0,469000
183.9,355000
160.7,596000
280.6,790000
415.3,885000
262.9,1030000
197.0,710000
199.7,428040
326.1,1370000
90.1,546000
126.3,540000
136.6,435000
282.4,540000
79.9,284000
76.2,208000
176.5,315000
123.6,417500
115.2,345000
123.6,375000
174.7,389800
175.6,475000
209.0,569000
432.0,985000
170.0,532000
66.9,280000
182.1,435000
113.3,223000
167.2,390000
124.5,315000
161.7,612000
156.1,591000
299.1,800000
149.6,225000
293.6,589900
234.1,565000
197.0,650000
194.2,499000
123.6,280000
224.8,649950
140.3,420000
197.0,319990
171.9,265000
213.7,482000
241.5,452000
481.2,1488000
168.2,375000
203.5,588000
232.3,635000
175.6,280500
189.5,210500
121.7,196500
372.5,1395000
165.4,475000
183.9,550000
342.8,1580000
143.1,240000
105.0,272000
230.4,408506
239.7,640000
186.7,316000
215.5,299000
109.6,447500
295.4,736500
275.9,665000
283.4,707000
151.4,215000
150.5,275000
201.6,648000
199.7,415000
164.4,690000
196.0,320000
147.7,750000
127.3,355000
129.1,246000
152.4,1155000
248.1,744000
501.7,1210000
157.0,217000
241.5,583000
130.1,515000
198.8,594000
152.4,303100
159.8,430000
284.3,708000
106.8,221000
185.8,325000
446.9,1295650
144.9,385000
192.3,359500
178.4,433000
92.9,525000
157.0,356200
287.1,595000
166.3,560000
441.3,2175000
194.2,513000
63.2,365000
195.1,368000
263.8,870000
136.6,225000
417.1,1387000
106.8,177000
135.6,465000
292.6,750000
101.3,149000
248.1,605000
196.0,725000
164.4,413900
140.3,199950
49.2,400000
224.8,870000
231.3,292000
92.0,225000
160.7,466750
133.8,330000
302.9,770000
181.2,802500
254.6,378800
273.1,795000
111.5,460000
192.3,567000
145.9,209950
97.5,415000
170.0,424500
90.1,261000
204.4,365000
179.3,631000
655.0,3800000
166.3,584000
144.9,310000
258.3,717000
159.8,667000
152.4,190000
160.7,430000
68.7,213000
211.8,475000
194.2,649000
236.9,715000
311.2,845000
257.3,390000
265.7,390000
184.9,328000
161.7,239999
135.6,225000
341.0,920000
303.8,940000
112.4,465000
164.4,241000
183.9,307550
246.2,490000
282.4,647000
338.2,780000
168.2,517500
128.2,295000
168.2,560000
209.0,319450
358.6,1500000
221.1,340000
127.3,249950
170.0,499950
133.8,1038000
233.2,750000
300.1,875000
155.1,678000
72.5,360000
159.8,354900
210.0,632000
137.5,350000
236.9,990000
364.2,1650000
212.4,481000
139.4,485000
161.7,477000
267.6,560000
241.5,600000
308.4,622500
154.2,410000
184.9,318200
156.1,289000
145.9,263000
106.8,240000
118.0,281500
175.6,587206
125.4,482000
153.3,485000
134.7,309000
152.4,221000
188.6,700000
224.8,411500
257.3,285000
183.9,395000
135.6,237950
149.6,680000
93.8,199950
256.4,765000
98.5,515000
140.3,470000
81.8,330000
199.7,284000
154.2,295000
200.7,555000
127.3,350000
135.6,240000
134.7,419900
144.9,528000
230.4,481000
68.7,304700
271.9,715000
210.0,738950
115.2,215000
189.5,300000
118.0,346000
406.0,473000
157.9,500000
120.8,750000
169.1,519900
81.8,378500
173.7,314500
125.4,499950
452.4,1735000
228.5,630000
159.8,360000
253.6,460000
102.2,361000
168.2,713400
86.4,445000
147.7,305000
251.8,1430000
135.6,222000
315.9,510000
271.3,500000
84.5,605000
122.6,393000
231.3,725000
206.2,320000
105.0,210000
255.5,419900
208.1,410000
249.0,721000
118.0,605000
141.2,738000
230.4,725000
89.2,255000
124.5,303000
101.3,394950
208.1,530000
347.5,475000
167.2,250000
72.5,180000
123.6,443500
176.5,390000
145.9,430000
288.0,460000
254.6,660000
145.9,515000
123.6,482500
105.9,305000
144.0,835000
119.8,237000
140.3,445000
252.7,710000
78.0,180000
171.9,280017
212.7,436500
297.3,1255000
167.2,420000
79.9,205000
183.9,570000
198.8,565000
223.9,287000
153.3,260000
153.3,470000
223.9,700000
141.2,249000
190.5,568000
159.8,500000
222.0,358000
156.1,225000
98.5,275500
172.8,495000
162.6,758800
137.5,280000
176.5,380500
576.9,3200000
133.8,260000
177.4,630000
186.7,875000
89.2,457500
115.2,900000
80.8,235000
130.1,410000
171.9,355000
396.7,1300000
210.0,467500
249.9,500000
258.3,995000
105.9,277000
269.4,630000
262.9,628000
237.8,655000
115.2,170000
195.1,352500
289.9,615000
90.1,165000
213.7,243500
88.3,304000
196.0,369000
277.8,779950
273.1,605000
172.8,292500
169.1,500007
181.2,449999
175.6,355000
251.8,258000
199.7,380000
345.6,650000
239.7,456500
143.1,259950
97.5,123000
112.4,520000
189.5,506000
91.0,425000
184.9,438000
224.8,1490000
115.2,375000
142.1,337500
193.2,300000
331.7,627000
393.0,1400000
250.8,674725
204.4,325000
112.4,230000
198.8,485000
254.6,315000
127.3,560000
260.1,444000
98.5,325000
73.4,118125
73.4,212000
262.0,428900
171.9,510000
103.1,416000
300.1,950000
135.6,204000
1119.5,7700000
323.3,878000
330.7,1045000
78.0,350000
169.1,659500
151.4,395000
178.4,308950
162.6,410000
255.5,710000
57.6,175000
159.8,508800
167.2,606400
120.8,245100
183.0,540000
161.7,415000
179.3,469500
110.6,195000
394.8,1615000
405.1,1450000
317.7,1200000
395.8,1065000
85.5,555500
96.6,440000
117.1,485000
228.5,693000
77.1,295000
191.4,700000
205.3,767500
509.1,800000
172.8,440000
125.4,600000
259.2,1160000
145.9,506000
188.6,474950
238.8,654000
112.4,710000
142.1,620000
140.3,390000
159.8,550000
203.5,353000
281.5,465000
131.0,279900
156.0,700000
183.9,395000
176.5,375000
159.8,547000
230.4,525000
112.4,285000
143.1,570000
254.6,409000
168.2,260000
252.7,348000
141.2,389000
200.7,445000
129.1,400000
161.7,302000
264.7,798000
133.8,335000
278.7,585000
309.4,2500000
159.8,555000
364.2,3100000
139.4,295000
190.5,265000
109.6,330000
148.6,286000
117.1,305000
119.8,970000
249.0,525000
220.2,355000
214.6,469950
134.7,435000
249.0,363500
95.7,595000
122.6,275000
62.2,295000
248.1,345000
226.7,485000
313.1,1245000
87.3,340500
102.2,280000
234.1,449888
130.1,483000
174.7,445500
260.1,379900
232.3,599950
75.3,215000
159.8,263000
201.6,565000
420.9,950000
133.8,395000
264.8,1535000
243.4,922000
155.7,330000
543.5,1525000
177.4,323000
155.1,554000
190.5,500000
346.5,775000
167.2,340000
207.2,560000
155.1,304000
130.1,279900
196.0,315000
200.7,849000
224.8,325000
308.4,786000
299.1,384000
124.5,907000
231.3,700000
152.4,269500
131.9,269000
310.3,749950
146.8,325000
201.6,1150000
127.3,406000
263.8,650000
180.2,295000
163.2,375000
91.0,395000
229.5,609000
149.6,510000
147.7,190000
72.5,250000
66.9,295000
151.4,740000
147.7,323000
214.6,713000
215.5,1070000
154.2,460000
192.3,880000
232.3,585000
87.3,249950
184.9,450000
243.4,450000
346.5,1775000
148.6,350000
194.6,292500
393.0,879000
297.3,1184000
190.5,584999
187.7,366000
303.8,987500
122.6,300000
118.0,299000
183.9,560000
243.4,695000
162.6,360000
96.6,183500
176.5,311000
154.2,263000
142.1,269000
397.6,1600000
266.6,564000
236.0,425000
195.1,679000
161.7,410000
226.8,340000
168.2,360000
191.4,450000
293.6,552000
272.2,294000
121.7,663500
445.9,1975000
134.7,175409
176.5,459000
97.5,339950
149.6,393000
66.9,275500
94.8,485000
116.1,250000
297.3,935100
92.0,245000
264.8,670000
393.9,1393000
260.1,440000
214.6,1248000
138.4,203000
170.9,583000
161.7,575000
304.7,2575000
376.3,1600000
200.7,312500
252.7,455000
339.1,1310000
162.6,605000
227.6,325000
180.2,630000
304.7,928950
230.4,489950
197.0,550000
158.9,237000
157.0,390000
203.5,665000
182.1,277000
140.3,545000
138.4,615000
205.3,343000
217.4,597000
87.3,600000
136.6,479000
153.3,292000
130.1,265000
251.8,623000
199.7,486000
176.5,520500
406.9,1300000
212.7,825000
157.0,259900
287.1,1170000
104.1,245000
249.0,830200
223.0,650000
149.6,305000
322.4,599000
192.3,272000
224.8,415000
221.1,319000
197.0,425000
203.5,297500
254.6,725000
170.0,325000
127.3,460000
92.9,396480
190.5,1025000
162.6,370000
150.5,260656
158.9,431000
98.5,320000
201.6,296500
286.1,679000
122.6,359000
178.4,330000
226.7,350000
152.4,242000
224.8,692500
110.6,441000
270.3,765000
93.8,375000
193.2,365000
184.9,580000
364.2,1605000
286.1,841000
248.1,515000
401.3,565000
111.5,365000
152.4,295000
80.8,406500
223.9,614905
245.3,1398000
92.0,250000
139.4,549000
166.3,397000
138.4,184000
367.9,2500000
150.5,499100
210.9,676101
106.8,290000
202.5,390000
84.5,465000
257.3,470000
87.3,435000
223.9,415000
93.8,450000
197.0,645000
142.1,231000
168.2,358000
96.6,330000
107.8,229950
132.9,403250
211.8,470000
111.5,239000
230.4,579000
118.0,380500
253.6,614285
124.5,376000
115.2,290000
223.0,487000
113.3,935000
200.9,255000
172.8,380000
75.3,450000
181.2,622000
129.1,292500
197.0,1320000
140.3,410000
93.8,160000
170.9,809000
153.3,183750
265.7,411000
246.2,1050000
102.2,625000
152.9,305000
487.7,915000
129.1,317000
72.5,165000
138.4,575000
90.1,219900
346.5,1485000
101.3,300000
180.2,520000
165.4,310000
110.6,322500
185.8,320000
129.1,440000
139.4,578000
99.4,382000
159.8,535000
341.9,679000
130.1,258900
160.7,563000
259.7,562000
185.8,725000
170.0,236775
314.0,860000
139.4,270000
181.2,621000
231.3,527900
165.4,395000
103.1,320000
232.3,300000
137.5,320000
238.8,625000
75.3,505000
250.8,300000
202.5,363000
402.3,1700000
391.1,1146800
267.6,680000
242.5,678940
186.7,299000
139.4,379900
119.8,205000
122.6,387500
119.8,256000
226.7,548000
119.8,163000
95.7,367500
152.4,390000
107.8,415000
207.2,449000
177.4,460000
183.9,395000
136.6,300000
141.2,345000
179.3,825000
123.6,539950
146.8,410000
127.3,245000
279.6,482000
129.1,270000
123.6,475000
122.6,445800
225.8,518000
117.1,785000
157.0,430000
317.7,715000
259.2,560000
118.0,449000
270.3,805000
144.9,296000
71.5,275000
164.4,419950
102.2,285000
268.5,775000
196.0,288250
113.3,257000
88.3,377000
131.9,550000
102.2,339000
198.8,481500
120.8,224500
166.3,260000
136.6,865000
232.3,730000
91.0,550000
197.9,645000
126.3,250000
151.4,507200
232.3,380000
210.0,540000
213.7,738500
98.5,206000
87.3,265000
72.5,190000
111.5,339900
240.6,250000
102.2,416500
268.5,575000
114.3,385000
95.7,253000
105.9,460000
297.3,1445000
88.3,492000
182.1,275000
279.6,542500
100.3,345000
253.6,575000
238.8,275000
306.6,510000
404.1,2538000
354.9,830000
210.0,640000
360.5,702000
186.7,960000
88.3,190000
160.7,500000
285.2,529000
139.4,435000
200.7,670000
182.1,365000
367.0,1270000
102.2,465000
130.1,285000
94.8,219950
148.6,220000
393.0,1465000
287.1,1112750
215.5,694000
226.7,620000
187.7,415000
303.8,765000
210.0,864000
187.7,385000
92.9,725000
188.6,545000
160.7,299900
186.7,639500
143.1,345000
495.2,1125000
89.2,345000
135.6,600000
200.7,355000
245.3,698000
201.6,566000
142.1,449950
145.9,404600
138.4,258000
182.1,415000
203.5,320000
157.0,295000
216.5,389000
136.6,299900
236.9,394000
197.9,762000
339.1,697000
310.3,485000
74.3,189900
322.4,2150000
95.7,345000
151.4,376500
186.7,775000
126.3,450000
189.5,760000
262.9,569000
189.5,500000
124.5,592500
197.9,620000
364.2,1000000
224.4,815000
348.4,775000
93.8,340000
92.0,458000
111.5,250000
98.5,151600
297.3,515000
168.2,216000
155.1,245000
171.9,645000
102.2,249900
154.2,410000
223.0,499000
269.4,790000
198.8,458000
248.1,925000
101.3,152000
183.0,402000
116.1,340000
375.3,1250000
299.1,775000
121.7,299800
191.4,340000
162.6,626000
106.8,324950
190.5,535500
300.1,817500
387.4,810000
180.2,565000
222.0,978000
133.8,530000
207.2,305000
112.4,345000
69.7,258000
164.4,275000
94.8,310000
190.5,713250
185.8,500000
202.5,472000
85.5,250000
319.6,725000
149.6,345000
173.7,460000
103.1,440150
204.4,390000
73.4,375000
151.4,224950
195.1,480000
249.9,721000
55.7,174000
75.3,170000
154.2,658000
174.7,860000
214.6,407450
246.2,615000
290.8,920000
79.9,195000
92.0,269950
374.4,855000
165.4,620000
137.5,276000
105.9,329000
114.3,270000
286.1,440000
184.9,639000
65.0,403500
157.9,585000
79.9,216000
293.6,1150000
232.3,575000
278.7,430000
155.1,660000
64.1,338000
115.2,400000
83.6,210000
204.4,305000
89.2,365000
197.9,325000
187.7,245000
98.5,182000
114.3,440000
233.2,225000
233.2,358000
252.7,580000
99.4,240000
332.6,700000
207.2,325000
232.3,488000
155.1,875000
199.7,615000
187.7,321000
207.2,1035000
68.7,299500
187.7,459000
160.7,435000
127.3,222000
112.4,485000
200.7,750000
144.0,266000
108.7,455000
187.7,490000
161.7,280000
288.0,1450000
147.7,291000
223.0,745000
212.7,685900
149.6,160000
208.1,650000
79.0,250000
85.5,265000
240.6,599000
124.5,199950
224.8,712500
131.9,490000
126.3,511500
140.3,299000
246.2,685000
197.0,597000
111.5,210000
296.4,659000
97.5,540000
120.8,469000
368.8,1065000
277.8,575000
226.7,725000
108.7,299950
210.9,375000
118.9,342450
181.2,315000
179.3,328000
183.0,323000
169.1,320000
88.3,550000
372.5,1646000
423.6,1212500
423.6,1200000
106.8,120000
106.8,175000
84.5,169900
268.5,508000
99.4,335000
190.5,613200
96.6,420000
308.4,1000000
68.7,342000
314.0,850000
112.4,582000
230.4,475000
186.7,570000
300.1,826600
108.7,387000
116.1,330000
192.3,653450
97.5,285000
130.1,217000
104.1,615000
292.6,580135
421.8,1150000
130.1,231200
232.3,680000
129.1,267500
293.6,942000
121.7,435000
161.7,315000
138.4,354901
120.8,439888
135.6,360000
95.7,205000
183.0,299995
73.4,150000
353.0,575000
201.4,625000
384.6,950000
226.7,278800
159.8,713500
280.6,1900000
242.5,439000
139.4,425000
241.5,252500
127.3,185000
223.0,406550
99.2,243000
206.2,500000
81.8,204750
121.7,222000
125.4,200000
130.1,367000
108.7,183000
94.8,300000
120.8,369000
186.7,380000
147.7,463000
136.6,475000
146.8,225000
183.0,371000
216.5,625000
659.6,3200000
114.3,329000
238.8,634000
319.6,616000
309.4,1824100
165.4,435000
196.0,320000
257.3,820000
147.7,310000
135.6,443750
192.3,795000
224.8,475000
185.8,585000
93.8,315000
283.4,635000
107.8,305000
202.5,785000
144.9,525000
146.8,537000
154.2,279950
218.3,659000
133.8,203000
272.2,782500
147.7,250000
130.1,279000
296.4,664000
425.5,2900000
170.0,378500
252.7,535000
126.3,520000
141.2,369950
212.7,545000
199.7,360000
108.7,760000
170.0,450000
253.6,612500
101.3,280000
237.8,750000
107.8,237000
93.8,441500
153.3,251000
197.0,200000
89.2,332000
140.2,401500
210.9,585000
181.5,340000
260.1,920000
118.0,153000
168.2,299950
223.9,440000
157.0,293000
110.6,203000
118.9,193000
135.6,305000
148.6,495000
164.4,420000
260.1,569500
249.0,620000
156.1,466000
104.1,355500
96.6,687500
166.3,432100
223.9,500000
313.1,690000
74.3,350000
128.2,268000
92.0,120000
167.2,285000
169.1,365000
243.4,635000
212.7,630000
204.4,450000
273.1,590000
157.9,895000
79.9,160000
84.5,520000
262.0,432000
86.4,141800
203.5,980000
318.7,1290000
237.8,740000
71.5,230000
485.9,3400000
226.7,954500
153.3,622000
72.5,90000
117.1,342000
215.5,305000
144.9,259900
216.5,420000
130.1,250000
134.7,249950
105.9,199000
104.1,355200
183.0,425000
103.1,379500
285.2,860000
180.2,335000
283.4,865000
115.2,390000
314.0,569950
296.4,495500
155.1,476500
154.2,261000
192.3,375000
192.3,550000
132.9,230000
210.9,526750
183.9,606000
232.3,368500
114.3,275000
129.1,342000
197.0,278100
143.1,450000
185.8,349950
223.0,425000
196.0,435000
236.9,460000
133.8,323000
75.3,325000
108.7,480000
333.5,1325000
194.2,210000
354.9,920000
135.6,399000
219.3,631750
102.2,184000
195.1,333000
121.7,218000
69.7,258305
159.8,775000
313.1,515000
111.5,455000
170.0,440000
359.5,1440000
206.2,850000
271.3,480000
236.0,420000
183.0,408000
201.6,278000
218.3,1195000
244.3,454000
382.8,1851000
226.7,499000
323.3,590000
176.5,385000
293.6,1250000
123.6,202200
131.9,450000
238.8,435000
118.0,550000
229.5,361000
240.6,760000
281.5,902000
115.2,505000
96.6,200000
215.5,260000
110.6,417000
188.6,287500
129.1,450000
